match_id,date,season,matchday,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,result
72468,2025-04-12T16:30:00Z,2024,29,40,FC Bayern München,7,Borussia Dortmund,2,2,1
72467,2025-04-13T13:30:00Z,2024,29,16,VfB Stuttgart,134,SV Werder Bremen,1,2,2
72469,2025-04-13T15:30:00Z,2024,29,91,Eintracht Frankfurt,199,1. FC Heidenheim 1846,3,0,0
72475,2025-04-19T13:30:00Z,2024,30,1635,RB Leipzig,104,Holstein Kiel,1,1,1
72477,2025-04-19T13:30:00Z,2024,30,199,1. FC Heidenheim 1846,40,FC Bayern München,0,4,2
72478,2025-04-19T13:30:00Z,2024,30,134,SV Werder Bremen,129,VfL Bochum,1,0,0
72479,2025-04-19T13:30:00Z,2024,30,112,SC Freiburg,175,TSG Hoffenheim,3,2,0
72481,2025-04-19T13:30:00Z,2024,30,81,1. FSV Mainz 05,131,VfL Wolfsburg,2,2,1
72482,2025-04-19T16:30:00Z,2024,30,80,1. FC Union Berlin,16,VfB Stuttgart,4,4,1
72480,2025-04-20T13:30:00Z,2024,30,95,FC Augsburg,91,Eintracht Frankfurt,0,0,1
72476,2025-04-20T15:30:00Z,2024,30,7,Borussia Dortmund,87,Borussia Mönchengladbach,3,2,0
72483,2025-04-20T17:30:00Z,2024,30,98,FC St. Pauli,6,Bayer 04 Leverkusen,1,1,1
72486,2025-04-26T13:30:00Z,2024,31,40,FC Bayern München,81,1. FSV Mainz 05,3,0,0
72485,2025-04-25T18:30:00Z,2024,31,16,VfB Stuttgart,199,1. FC Heidenheim 1846,0,1,2
72484,2025-04-26T13:30:00Z,2024,31,6,Bayer 04 Leverkusen,95,FC Augsburg,2,0,0
72488,2025-04-26T13:30:00Z,2024,31,175,TSG Hoffenheim,7,Borussia Dortmund,2,3,2
72490,2025-04-26T13:30:00Z,2024,31,131,VfL Wolfsburg,112,SC Freiburg,0,1,2
72492,2025-04-26T13:30:00Z,2024,31,104,Holstein Kiel,87,Borussia Mönchengladbach,4,3,0
72487,2025-04-26T16:30:00Z,2024,31,91,Eintracht Frankfurt,1635,RB Leipzig,4,0,0
72491,2025-04-27T13:30:00Z,2024,31,129,VfL Bochum,80,1. FC Union Berlin,1,1,1
72489,2025-04-27T15:30:00Z,2024,31,134,SV Werder Bremen,98,FC St. Pauli,0,0,1
72495,2025-05-02T18:30:00Z,2024,32,199,1. FC Heidenheim 1846,129,VfL Bochum,0,0,1
72493,2025-05-03T13:30:00Z,2024,32,1635,RB Leipzig,40,FC Bayern München,3,3,1
72499,2025-05-03T13:30:00Z,2024,32,87,Borussia Mönchengladbach,175,TSG Hoffenheim,4,4,1
72500,2025-05-03T13:30:00Z,2024,32,80,1. FC Union Berlin,134,SV Werder Bremen,2,2,1
72501,2025-05-03T13:30:00Z,2024,32,98,FC St. Pauli,16,VfB Stuttgart,0,1,2
72494,2025-05-03T16:30:00Z,2024,32,7,Borussia Dortmund,131,VfL Wolfsburg,4,0,0
72497,2025-05-04T13:30:00Z,2024,32,95,FC Augsburg,104,Holstein Kiel,1,3,2
72496,2025-05-04T15:30:00Z,2024,32,112,SC Freiburg,6,Bayer 04 Leverkusen,2,2,1
72498,2025-05-04T17:30:00Z,2024,32,81,1. FSV Mainz 05,91,Eintracht Frankfurt,1,1,1
72503,2025-05-11T17:30:00Z,2024,33,16,VfB Stuttgart,95,FC Augsburg,4,0,0
72507,2025-05-09T18:30:00Z,2024,33,131,VfL Wolfsburg,175,TSG Hoffenheim,2,2,1
72506,2025-05-10T13:30:00Z,2024,33,134,SV Werder Bremen,1635,RB Leipzig,0,0,1
72508,2025-05-10T13:30:00Z,2024,33,80,1. FC Union Berlin,199,1. FC Heidenheim 1846,0,3,2
72509,2025-05-10T13:30:00Z,2024,33,129,VfL Bochum,81,1. FSV Mainz 05,1,4,2
72510,2025-05-10T13:30:00Z,2024,33,104,Holstein Kiel,112,SC Freiburg,1,2,2
72504,2025-05-10T16:30:00Z,2024,33,40,FC Bayern München,87,Borussia Mönchengladbach,2,0,0
72502,2025-05-11T13:30:00Z,2024,33,6,Bayer 04 Leverkusen,7,Borussia Dortmund,2,4,2
72505,2025-05-11T15:30:00Z,2024,33,91,Eintracht Frankfurt,98,FC St. Pauli,2,2,1
72514,2025-05-17T13:30:00Z,2024,34,199,1. FC Heidenheim 1846,134,SV Werder Bremen,1,4,2
72511,2025-05-17T13:30:00Z,2024,34,1635,RB Leipzig,16,VfB Stuttgart,2,3,2
72512,2025-05-17T13:30:00Z,2024,34,7,Borussia Dortmund,104,Holstein Kiel,3,0,0
72513,2025-05-17T13:30:00Z,2024,34,175,TSG Hoffenheim,40,FC Bayern München,0,4,2
72515,2025-05-17T13:30:00Z,2024,34,112,SC Freiburg,91,Eintracht Frankfurt,1,3,2
72516,2025-05-17T13:30:00Z,2024,34,95,FC Augsburg,80,1. FC Union Berlin,1,2,2
72517,2025-05-17T13:30:00Z,2024,34,81,1. FSV Mainz 05,6,Bayer 04 Leverkusen,2,2,1
72518,2025-05-17T13:30:00Z,2024,34,87,Borussia Mönchengladbach,131,VfL Wolfsburg,0,1,2
72519,2025-05-17T13:30:00Z,2024,34,98,FC St. Pauli,129,VfL Bochum,0,2,2
